BlobID,Compound.Name,Library Name,Library Match Factor,Library Reverse Match Factor,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Library.Molecular.Weight_NISTmain,Compound.Name_chamber,Library.Match.Factor_chamber,Library.Reverse.Match.Factor_chamber,Library.RI_chamber
1466,1129_1334_blob_1466,amz_lib_1129_1334,999,999,C7 acid,492,623,1644.848485,,"3-(5-Oxooxolan-2-yl)propanoic acid, TMS derivative",639,676,,C10H18O4Si,230,limonox_S_blob_759,599,661,1647
1469,1129_1334_blob_1469,amz_lib_1129_1334,999,999,C7 acid,359,470,1563.043478,,"1,8-Dimethyl-9-thioureido-3,6-diazahomoadamantane",574,636,,C12H22N4S,254,limonox_S_blob_686,592,675,1562
1473,1129_1334_blob_1473,amz_lib_1129_1334,999,999,C7 acid,394,453,1570.652174,,"2-Furancarboxylic acid, tetrahydro-2-methyl-5-oxo-, trimethylsilyl ester",617,853,,C9H16O4Si,216,limonox_L_blob_627,804,819,1570
1495,1129_1334_blob_1495,amz_lib_1129_1334,999,999,galactosan,516,738,1660.606061,1684,"D-(-)-Ribofuranose, tetrakis(trimethylsilyl) ether (isomer 1)",757,806,1624,C17H42O5Si4,438,myrc_ox_L_blob_630,550,569,1652
1496,1129_1334_blob_1496,amz_lib_1129_1334,999,999,C7 acid,377,453,1739.393939,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",625,637,,C13H26BNO6Si,331,myrc_ox_L_blob_670,659,713,1741
1497,1129_1334_blob_1497,amz_lib_1129_1334,999,999,Longifolene,465,520,1433.695652,1442,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",685,706,,C18H34OSi,294,myrc_ox_L_blob_644,549,585,1423
1502,1129_1334_blob_1502,amz_lib_1129_1334,999,999,C7 acid,368,465,2004.444444,,"1,12-Dodecanediol, 2TMS derivative",564,622,,C18H42O2Si2,346,limonox_S_blob_687,473,629,
1503,1129_1334_blob_1503,amz_lib_1129_1334,999,999,C7 acid,438,531,2167.407407,,"ß-D-Galactopyranoside, methyl 2,6-bis-O-(trimethylsilyl)-, cyclic methylboronate",648,661,,C14H31BO6Si2,362,limonox_S_blob_687,442,535,
1510,1129_1334_blob_1510,amz_lib_1129_1334,999,999,C7 acid,432,544,2359.677419,,"α-D-Galactopyranose, 1,2,3-tris-O-(trimethylsilyl)-, cyclic methylboronate",672,695,,C16H37BO6Si3,420,apin_ox_S_blob_592,486,630,
1515,1129_1334_blob_1515,amz_lib_1129_1334,999,999,"beta-nocaryophyllinic acid, TMS",411,508,2114.074074,2127,"α-D-Glucopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic phenylboronate",612,639,,C19H33BO6Si2,424,limonox_S_blob_905,482,659,2120
1519,1129_1334_blob_1519,amz_lib_1129_1334,999,999,C7 acid,385,433,2591.304348,,"Docosanol, TMS derivative",702,720,2542,C25H54OSi,398,limonox_S_blob_687,383,441,
1531,1129_1334_blob_1531,amz_lib_1129_1334,999,999,C7 acid,517,586,1536.956522,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",660,665,,C13H26BNO6Si,331,myrc_ox_L_blob_609,619,652,1543
1537,1129_1334_blob_1537,amz_lib_1129_1334,999,999,C7 acid,430,458,1508.695652,,"α-Ketoglutaric acid, trimethylsilyl ester",791,848,,C8H14O5Si,218,myrc_ox_L_blob_661,625,671,1519
1545,1129_1334_blob_1545,amz_lib_1129_1334,999,999,C7 acid,309,461,1221.836715,,"Methanesulfonic acid, TMS derivative",820,882,,C4H12O3SSi,168,apin_ox_S_blob_606,378,553,1226
1546,1129_1334_blob_1546,amz_lib_1129_1334,999,999,Humulene,543,636,1497.826087,1490,"d-Erythrotetrofuranose, tris-O-(trimethylsilyl)-",615,703,,C13H32O4Si3,336,apin_ox_S_blob_662,608,695,1502
1556,1129_1334_blob_1556,amz_lib_1129_1334,999,999,C7 acid,331,502,2149.62963,,Phorbol,620,622,,C20H28O6,364,limonox_S_blob_701,351,531,
1559,1129_1334_blob_1559,amz_lib_1129_1334,999,999,caryophyllene,378,379,1448.913043,1451,"1H-Isoindole-1,3(2H)-dione, 2-methyl-",622,729,1425,C9H7NO2,161,limonox_S_blob_837,540,753,1443
1569,1129_1334_blob_1569,amz_lib_1129_1334,999,999,C7 acid,413,499,1649.69697,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",664,679,,C13H26BNO6Si,331,limonox_S_blob_655,609,678,1651
1577,1129_1334_blob_1577,amz_lib_1129_1334,999,999,C7 acid,314,331,1560.869565,,"1,3,5-Cycloheptatriene, 2,5-bis(diethylaminomethyl)-7,7-dimethyl-",598,613,,C19H34N2,290,myrc_ox_L_blob_585,371,373,1563
1581,1129_1334_blob_1581,amz_lib_1129_1334,999,999,C7 acid,381,582,2224.193548,,"Benzoin, TMS derivative",631,725,,C17H20O2Si,284,limonox_S_blob_687,387,449,
1585,1129_1334_blob_1585,amz_lib_1129_1334,999,999,stigmasterol,631,697,3334.883721,3344,"Cholesta-22,24-dien-5-ol, 4,4-dimethyl-",731,755,,C29H48O,412,limonox_S_blob_687,317,399,
1594,1129_1334_blob_1594,amz_lib_1129_1334,999,999,C10 carboxylic acid,510,545,1480.434783,1479,7-Methyl-Z-tetradecen-1-ol acetate,636,639,,C17H32O2,268,limonox_S_blob_606,594,623,1480
1602,1129_1334_blob_1602,amz_lib_1129_1334,999,999,C7 acid,414,496,1659.393939,,"{[2-(Trichloromethyl)-1,3-dioxane-5,5-diyl]bis(methanediyloxy)}bis(trimethylsilane)",618,639,,C13H27Cl3O4Si2,408,apin_ox_L_blob_551,606,678,1667
1609,1129_1334_blob_1609,amz_lib_1129_1334,999,999,C7 acid,464,503,1442.391304,,"1,3-Bis(trimethylsilyloxy)pentane",620,776,,C11H28O2Si2,248,apin_ox_S_blob_592,545,589,
1629,1129_1334_blob_1629,amz_lib_1129_1334,999,999,C7 acid,409,544,2151.111111,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",696,748,,C13H26BNO6Si,331,limonox_S_blob_687,436,608,
1651,1129_1334_blob_1651,amz_lib_1129_1334,999,999,C7 acid,366,482,2026.666667,,"ß-D-Galactopyranoside, methyl 2,6-bis-O-(trimethylsilyl)-, cyclic methylboronate",595,618,,C14H31BO6Si2,362,apin_ox_S_blob_592,429,598,
1652,1129_1334_blob_1652,amz_lib_1129_1334,999,999,"cis-Vaccenic Acid, TMS",538,559,2256.451613,2259,"10,12-Docosadiynedioic acid, 2TMS derivative",633,642,,C28H50O4Si2,506,limonox_S_blob_687,420,569,
1662,1129_1334_blob_1662,amz_lib_1129_1334,999,999,C7 acid,422,529,1655.757576,,"2-Oxiranemethanol, α,alpha.-dimethyl-3-[1-(t-butyldimethylsilyloxy)pentyl]-",592,632,,C16H34O3Si,302,limonox_S_blob_763,579,610,1661
1666,1129_1334_blob_1666,amz_lib_1129_1334,999,999,C7 acid,381,402,1234.194985,,"Sulfuric acid, 2TMS derivative",782,830,1169,C6H18O4SSi2,242,apin_ox_L_blob_555,672,807,1217
1673,1129_1334_blob_1673,amz_lib_1129_1334,999,999,C7 acid,436,571,2160,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",688,733,,C13H26BNO6Si,331,limonox_S_blob_687,443,585,
1677,1129_1334_blob_1677,amz_lib_1129_1334,999,999,"dimethyl Glutaric Acid, TMS",510,515,1459.782609,1456,"3,4-Dihydroxy-5-methyl-dihydrofuran-2-one, (D)-, 2TMS derivative",663,690,,C11H24O4Si2,276,myrc_ox_L_blob_745,600,626,1451
1678,1129_1334_blob_1678,amz_lib_1129_1334,999,999,C7 acid,346,405,1578.26087,,"Glyoxime, 2TMS derivative",668,822,,C8H20N2O2Si2,232,limonox_S_blob_730,557,638,1595
1683,1129_1334_blob_1683,amz_lib_1129_1334,999,999,pinonic acid,472,535,1546.73913,1550,"D-Gluco-Hexodialdodifuranoside, dimethyl 2,5-bis-O-(trimethylsilyl)-",660,702,,C14H30O6Si2,350,myrc_ox_L_blob_632,666,725,1533
1690,1129_1334_blob_1690,amz_lib_1129_1334,999,999,C9 acid,508,564,1376.87919,1378,"D-(-)-Citramalic acid, 2TMS derivative",796,809,,C11H24O5Si2,292,apin_ox_S_blob_592,545,582,
1710,1129_1334_blob_1710,amz_lib_1129_1334,999,999,tridecanal,0,675,2382.258065,1537,"Eicosane, 2-cyclohexyl-",658,673,,C26H52,364,apin_ox_S_blob_751,381,449,
1726,1129_1334_blob_1726,amz_lib_1129_1334,999,999,a-copaene,357,404,1395.718369,1402,"4-Hydroxybenzaldehyde, TMS derivative",793,812,1383,C10H14O2Si,194,bcp_ox_L_blob_789,354,500,1381
1750,1129_1334_blob_1750,amz_lib_1129_1334,999,999,C7 acid,497,556,1417.391304,,"Diglycolic acid, 2TMS derivative",691,746,,C10H22O5Si2,278,myrc_ox_L_blob_718,780,815,1414
1768,1129_1334_blob_1768,amz_lib_1129_1334,999,999,C7 acid,366,412,1580.434783,,"3-Butenoic acid, 3-(trimethylsiloxy)-, trimethylsilyl ester",593,655,,C10H22O3Si2,246,limonox_S_blob_746,565,595,1576
1770,1129_1334_blob_1770,amz_lib_1129_1334,999,999,nonanol,212,247,1313.511045,1305,"3-Pentenoic acid, 4-methyl-",683,800,1011,C6H10O2,114,apin_ox_S_blob_672,739,815,1296
1771,1129_1334_blob_1771,amz_lib_1129_1334,999,999,C7 acid,400,516,2157.037037,,"ß-D-Galactopyranoside, methyl 2,6-bis-O-(trimethylsilyl)-, cyclic methylboronate",666,688,,C14H31BO6Si2,362,apin_ox_S_blob_592,377,510,
1779,1129_1334_blob_1779,amz_lib_1129_1334,999,999,C7 acid,366,501,1655.757576,,"trans-1,4-Cyclohexanedicarboxylic acid, bis(trimethylsilyl) ester",595,632,,C14H28O4Si2,316,limonox_S_blob_797,590,616,1657
1817,1129_1334_blob_1817,amz_lib_1129_1334,999,999,C7 acid,332,410,1978.52349,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",597,619,,C13H26BNO6Si,331,limonox_S_blob_788,457,546,1989
1840,1129_1334_blob_1840,amz_lib_1129_1334,999,999,"beta-caryophyllinic acid, TMS",490,515,2057.777778,2060,"1H-2,8a-Methanocyclopenta[a]cyclopropa[e]cyclodecen-11-one, 1a,2,5,5a,6,9,10,10a-octahydro-5,5a,6-trihydroxy-1,4-bis(hydroxymethyl)-1,7,9-trimethyl-, [1S-(1α,1aα,2α,5ß,5aß,6ß,8aα,9α,10aα)]-",616,621,,C20H28O6,364,bcp_ox_L_blob_758,452,545,2075
1850,1129_1334_blob_1850,amz_lib_1129_1334,999,999,C8 acid,444,454,1276.022976,1280,"Cycloheptanol, TBDMS derivative",682,714,,C13H28OSi,228,apin_ox_S_blob_646,460,549,1255
1914,1129_1334_blob_1914,amz_lib_1129_1334,999,999,C17 acid,391,451,2179.259259,2177,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",690,743,,C13H26BNO6Si,331,apin_ox_S_blob_751,353,516,
1939,1129_1334_blob_1939,amz_lib_1129_1334,999,999,C7 acid,432,494,1561.956522,,"2-Deoxypentofuranose, 3TMS derivative",633,671,,C14H34O4Si3,350,limonox_L_blob_605,574,625,1564
1962,1129_1334_blob_1962,amz_lib_1129_1334,999,999,C7 acid,437,479,1393.14939,,"1,11-Undecanediol, 2TMS derivative",575,602,,C17H40O2Si2,332,limonox_L_blob_592,498,610,1414
1992,1129_1334_blob_1992,amz_lib_1129_1334,999,999,Humulene,510,604,1488.043478,1490,5-Dimethyl(trimethylsilyl)silyloxytridecane,583,665,,C18H42OSi2,330,apin_ox_S_blob_662,593,657,1502
2022,1129_1334_blob_2022,amz_lib_1129_1334,999,999,C7 acid,368,393,1250.3558,,"exo-Norbornanol, pentamethyldisilyl ether",704,718,,C12H26OSi2,242,limonox_S_blob_633,556,631,
2089,1129_1334_blob_2089,amz_lib_1129_1334,999,999,C7 acid,350,376,1268.417887,,"Sulfuric acid, 2TMS derivative",760,800,1169,C6H18O4SSi2,242,apin_ox_S_blob_592,604,669,
2150,1129_1334_blob_2150,amz_lib_1129_1334,999,999,C7 acid,366,387,1273.171067,,"Isoborneol, pentamethyldisilanyl ether",644,675,,C15H32OSi2,284,apin_ox_S_blob_592,455,515,
2209,1129_1334_blob_2209,amz_lib_1129_1334,999,999,C26 acid,414,477,3079.569892,3088,"Cholesta-4,6-dien-3-ol, (3ß)-",634,708,,C27H44O,384,limonox_S_blob_687,357,425,
561,1202_0046_blob_561,amz_lib_1202_0046,999,999,C7 acid,387,503,1800,,"α-D-Galactopyranose, 1,2,3-tris-O-(trimethylsilyl)-, cyclic methylboronate",659,718,,C16H37BO6Si3,420,myrc_ox_L_blob_714,600,644,1804
647,1202_0046_blob_647,amz_lib_1202_0046,999,999,C7 acid,442,547,1724.390244,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",656,670,,C13H26BNO6Si,331,limonox_S_blob_775,766,821,1722
743,1202_0046_blob_743,amz_lib_1202_0046,999,999,C7 acid,472,587,1618.292683,,"Methyl α-D-glucofuranoside, 4TMS derivative",699,749,,C19H46O6Si4,482,myrc_ox_L_blob_613,624,670,1627
817,1202_0046_blob_817,amz_lib_1202_0046,999,999,syringaldehyde,748,818,1725.609756,1726,"Syringaldehyde, TMS derivative",756,832,1658,C12H18O4Si,254,limonox_S_blob_593,482,504,1732
833,1202_0046_blob_833,amz_lib_1202_0046,999,999,mannosan,640,665,1709.756098,1706,"α-D-Galactopyranose, 1,2,3-tris-O-(trimethylsilyl)-, cyclic methylboronate",707,717,,C16H37BO6Si3,420,myrc_ox_L_blob_709,663,703,1709
839,1202_0046_blob_839,amz_lib_1202_0046,999,999,C7 acid,416,580,1847.297297,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",660,675,,C13H26BNO6Si,331,limonox_L_blob_611,592,656,1835
856,1202_0046_blob_856,amz_lib_1202_0046,999,999,"beta-caryophyllonic acid, TMS",564,673,1944.594595,1931,"10,12-Docosadiynedioic acid, 2TMS derivative",674,682,,C28H50O4Si2,506,bcp_ox_L_blob_890,615,655,1947
865,1202_0046_blob_865,amz_lib_1202_0046,999,999,C7 acid,431,477,1858.108108,,"Dodecanoic acid, tricosafluoro-",546,638,,C12HF23O2,614,apin_ox_S_blob_751,484,556,
879,1202_0046_blob_879,amz_lib_1202_0046,999,999,C7 acid,403,530,1874.324324,,"α-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",657,687,,C14H31BO6Si2,362,limonox_S_blob_649,559,597,1868
889,1202_0046_blob_889,amz_lib_1202_0046,999,999,farnesol,568,643,1836.486486,1832,"ß-D-Glucopyranosiduronic acid, 3-(5-ethylhexahydro-2,4,6-trioxo-5-pyrimidinyl)-1,1-dimethylpropyl 2,3,4-tris-O-(trimethylsilyl)-, methyl ester",684,685,,C27H52N2O10Si3,648,limonox_S_blob_754,629,662,1831
891,1202_0046_blob_891,amz_lib_1202_0046,999,999,C7 acid,444,596,1810.810811,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",711,775,,C13H26BNO6Si,331,limonox_S_blob_875,607,698,1823
924,1202_0046_blob_924,amz_lib_1202_0046,999,999,C31,595,889,3193.478261,3159,2-methyloctacosane,857,875,,C29H60,408,limonox_S_blob_789,0,583,1613
928,1202_0046_blob_928,amz_lib_1202_0046,999,999,vanillic acid,524,560,1791.463415,1789,"Bicyclo[5.3.0]decan-2-one, 9-(1-phenyl-1-trimethylsilylmethylene)-",700,743,,C20H28OSi,312,apin_ox_S_blob_708,501,693,1784
938,1202_0046_blob_938,amz_lib_1202_0046,999,999,C7 acid,427,605,1878.378378,,"ß-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",701,720,,C14H31BO6Si2,362,limonox_S_blob_649,592,664,1868
948,1202_0046_blob_948,amz_lib_1202_0046,999,999,pentadecanone,538,604,1729.268293,1726,"1-Hexadecanol, 2-methyl-",669,699,,C17H36O,256,limonox_L_blob_682,552,586,1730
951,1202_0046_blob_951,amz_lib_1202_0046,999,999,C27,846,850,2749.056604,2750,"Sulfurous acid, butyl tetradecyl ester",832,871,,C18H38O3S,334,limonox_S_blob_789,0,576,1613
953,1202_0046_blob_953,amz_lib_1202_0046,999,999,beta-nocaryophyllone aldehyde,442,484,1758.536585,1757,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",662,681,,C13H26BNO6Si,331,limonox_S_blob_691,743,803,1758
956,1202_0046_blob_956,amz_lib_1202_0046,999,999,MBTCA,532,568,1771.95122,1776,"Levoglucosan, 3TMS derivative",741,778,1694,C15H34O5Si3,378,myrc_ox_L_blob_628,610,669,1764
967,1202_0046_blob_967,amz_lib_1202_0046,999,999,mannosan,578,669,1710.97561,1706,"Pentanedioic acid, 2,3-bis[(trimethylsilyl)oxy]-, bis(trimethylsilyl) ester, (R*,S*)-",754,891,,C17H40O6Si4,452,myrc_ox_L_blob_735,632,722,1703
969,1202_0046_blob_969,amz_lib_1202_0046,999,999,"beta-caryophyllinic acid, TMS",425,647,2038.235294,2060,"α-D-Glucopyranosiduronic acid, 3-(5-ethylhexahydro-2,4,6-trioxo-5-pyrimidinyl)-1,1-dimethylpropyl 2,3,4-tris-O-(trimethylsilyl)-, methyl ester",669,681,,C27H52N2O10Si3,648,limonox_S_blob_633,419,582,
976,1202_0046_blob_976,amz_lib_1202_0046,999,999,C7 acid,393,559,1808.108108,,"13-Retinoic acid, (Z)-, TMS derivative",625,626,,C23H36O2Si,372,limonox_L_blob_644,605,645,1808
978,1202_0046_blob_978,amz_lib_1202_0046,999,999,C7 acid,439,559,2100,,"Prosta-5,13-dien-1-oic acid, 9,11-epidioxy-15-[[(4-methylphenyl)sulfonyl]oxy]-, methyl ester, (5Z,9α,11α,13E,15S)-",634,662,,C24H42O5Si,438,limonox_S_blob_1216,513,645,2098
999,1202_0046_blob_999,amz_lib_1202_0046,999,999,C7 acid,442,566,1809.459459,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",736,769,,C13H26BNO6Si,331,limonox_S_blob_671,634,683,1817
1000,1202_0046_blob_1000,amz_lib_1202_0046,999,999,C9 Diacid (azelaic acid),452,560,1813.513514,1822,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",665,737,,C13H26BNO6Si,331,apin_ox_S_blob_616,616,747,1823
1009,1202_0046_blob_1009,amz_lib_1202_0046,999,999,C7 acid,447,573,2005.882353,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",722,753,,C13H26BNO6Si,331,limonox_S_blob_788,482,621,1989
1025,1202_0046_blob_1025,amz_lib_1202_0046,999,999,pinonic acid,557,608,1554.098361,1550,"ß-D-Xylofuranose, 1,2-bis-O-(trimethylsilyl)-, cyclic methylboronate",648,691,,C12H27BO5Si2,318,myrc_ox_L_blob_660,651,744,1549
1032,1202_0046_blob_1032,amz_lib_1202_0046,999,999,C7 acid,417,565,1995.945946,,"ß-D-Glucopyranosiduronic acid, 3-(5-ethylhexahydro-2,4,6-trioxo-5-pyrimidinyl)-1,1-dimethylpropyl 2,3,4-tris-O-(trimethylsilyl)-, methyl ester",678,686,,C27H52N2O10Si3,648,limonox_S_blob_788,507,644,1989
1039,1202_0046_blob_1039,amz_lib_1202_0046,999,999,farnesol,506,596,1831.081081,1832,"1,12-Dodecanediol, 2TMS derivative",647,689,,C18H42O2Si2,346,apin_ox_S_blob_616,642,745,1823
1040,1202_0046_blob_1040,amz_lib_1202_0046,999,999,C10 diacid (sebacic acid),432,478,1917.567568,1922,"1,8-Dioxa-5-thiaoctane, 8-(9-borabicyclo[3.3.1]non-9-yl)-3-(9-borabicyclo[3.3.1]non-9-yloxy)-1-phenyl-",582,641,,C27H42B2O3S,468,limonox_L_blob_581,495,556,1925
1041,1202_0046_blob_1041,amz_lib_1202_0046,999,999,"beta-nocaryophyllonic acid, TMS",514,543,1990.540541,1985,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",709,742,,C13H26BNO6Si,331,limonox_S_blob_788,514,652,1989
1067,1202_0046_blob_1067,amz_lib_1202_0046,999,999,C7 acid,323,348,2492.982456,,"(2,3-Diphenylcyclopropyl)methyl phenyl sulfoxide, trans-",654,685,,C22H20OS,332,apin_ox_S_blob_751,326,361,
1078,1202_0046_blob_1078,amz_lib_1202_0046,999,999,C7 acid,325,366,2217.741935,,"Dodecanoic acid, tricosafluoro-",534,629,,C12HF23O2,614,apin_ox_S_blob_751,401,465,
1086,1202_0046_blob_1086,amz_lib_1202_0046,999,999,C7 acid,410,535,2033.823529,,"ß-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic butylboronate",729,754,,C17H37BO6Si2,404,limonox_S_blob_687,440,562,
1087,1202_0046_blob_1087,amz_lib_1202_0046,999,999,C7 acid,365,536,1971.621622,,2-Chlorobis(3-trimethylsilylpropyl)silylnorbornadiene,626,663,,C19H37ClSi3,384,bcp_ox_L_blob_678,548,605,1959
1089,1202_0046_blob_1089,amz_lib_1202_0046,999,999,C7 acid,415,528,1887.837838,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",725,770,,C13H26BNO6Si,331,limonox_S_blob_725,655,724,1893
1096,1202_0046_blob_1096,amz_lib_1202_0046,999,999,bisabolol,516,565,1768.292683,1770,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",740,753,,C13H26BNO6Si,331,limonox_L_blob_637,656,700,1774
1105,1202_0046_blob_1105,amz_lib_1202_0046,999,999,C7 acid,428,508,1785.365854,,"Isocitric acid lactone, 2TMS derivative",590,645,1710,C12H22O6Si2,318,limonox_L_blob_588,568,607,1781
1106,1202_0046_blob_1106,amz_lib_1202_0046,999,999,C7 acid,440,562,1882.432432,,"ß-D-Glucopyranosiduronic acid, 3-(5-ethylhexahydro-2,4,6-trioxo-5-pyrimidinyl)-1,1-dimethylpropyl 2,3,4-tris-O-(trimethylsilyl)-, methyl ester",690,692,,C27H52N2O10Si3,648,limonox_S_blob_725,624,723,1893
1115,1202_0046_blob_1115,amz_lib_1202_0046,999,999,C7 acid,353,510,1657.317073,,"benzoic acid, 4-[[(trimethylsilyl)oxy]methyl]-, trimethylsilyl ester",669,783,,C14H24O3Si2,296,limonox_L_blob_543,470,531,
1128,1202_0046_blob_1128,amz_lib_1202_0046,999,999,C7 acid,443,536,2089.705882,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",683,718,,C13H26BNO6Si,331,limonox_S_blob_1216,511,634,2098
1139,1202_0046_blob_1139,amz_lib_1202_0046,999,999,C7 acid,385,522,1856.756757,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",630,738,,C13H26BNO6Si,331,limonox_S_blob_659,515,624,1861
1142,1202_0046_blob_1142,amz_lib_1202_0046,999,999,pinic acid 1,542,609,1687.804878,1692,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",679,691,,C13H26BNO6Si,331,limonox_S_blob_860,646,698,1684
1144,1202_0046_blob_1144,amz_lib_1202_0046,999,999,bisabolol,507,556,1765.853659,1770,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",696,715,,C13H26BNO6Si,331,limonox_L_blob_637,640,697,1774
1177,1202_0046_blob_1177,amz_lib_1202_0046,999,999,C7 acid,404,553,2008.823529,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",715,753,,C13H26BNO6Si,331,apin_ox_S_blob_592,443,631,
1210,1202_0046_blob_1210,amz_lib_1202_0046,999,999,C7 acid,377,519,1995.945946,,"Silane, [[(3ß,11ß,20S)-pregn-5-ene-3,11,17,20-tetrayl]tetrakis(oxy)]tetrakis[trimethyl-",605,613,,C33H66O4Si4,638,limonox_S_blob_788,437,516,1989
1218,1202_0046_blob_1218,amz_lib_1202_0046,999,999,C7 acid,406,534,2025,,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",728,785,,C13H26BNO6Si,331,apin_ox_S_blob_592,431,604,
1222,1202_0046_blob_1222,amz_lib_1202_0046,999,999,"beta-nocaryophyllinic acid, TMS",462,596,2110.294118,2127,"ß-D-Xylofuranose, 1,2-bis-O-(trimethylsilyl)-, cyclic methylboronate",612,685,,C12H27BO5Si2,318,bcp_ox_L_blob_787,559,619,2100
1236,1202_0046_blob_1236,amz_lib_1202_0046,999,999,C7 acid,556,579,1581.420765,,"Tripropylene glycol monomethyl ether, TMS derivative",775,814,,C13H30O4Si,278,apin_ox_S_blob_572,530,586,1565
1246,1202_0046_blob_1246,amz_lib_1202_0046,999,999,C12 diacid,482,542,2127.941176,2120,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",714,770,,C13H26BNO6Si,331,limonox_S_blob_905,591,724,2120
1249,1202_0046_blob_1249,amz_lib_1202_0046,999,999,C7 acid,471,618,2216.129032,,"10,12-Docosadiynedioic acid, 2TMS derivative",692,702,,C28H50O4Si2,506,limonox_S_blob_687,471,618,
1263,1202_0046_blob_1263,amz_lib_1202_0046,999,999,a-Amyrin,839,845,3479.120879,3479,"α-Amyrin, TMS derivative",816,826,3406,C33H58OSi,498,apin_ox_S_blob_592,386,524,
1270,1202_0046_blob_1270,amz_lib_1202_0046,999,999,mannosan,446,505,1714.634146,1706,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",652,667,,C13H26BNO6Si,331,limonox_S_blob_1120,611,672,1718
1273,1202_0046_blob_1273,amz_lib_1202_0046,999,999,"beta-nocaryophyllinic acid, TMS",542,565,2130.882353,2127,"α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",684,737,,C13H26BNO6Si,331,limonox_S_blob_905,545,688,2120
1275,1202_0046_blob_1275,amz_lib_1202_0046,999,999,C7 acid,428,471,1680.487805,,"5-Heptenoic acid, 6-methyl-4-[(4-methylphenyl) sulfonyl]",633,660,,C15H20O4S,296,limonox_S_blob_720,631,664,1675
