1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
z771,z772,z773,z774,z775,,,,,,,,,,,,r7717,r7718,r7719,r7720,r7721,r7722,r7723,r7724,r7725,r7726,r7727,r7728,r7729,r7730,r7731,r7732,r7733,r7734,r7735,r7736,r7737,r7738,r7739,r7740,r7741,r7742,r7743,r7744,r7745,r7746,r7747,r7748,r7749,r7750,r7751,r7752,r7753,r7754,r7755,r7756,r7757,r7758,r7759,r7760,r7761,r7762,r7763,r7764,r7765,r7766,r7767,r7768,r7769,r7770,r7771,r7772,r7773,r7774,r7775,r7776,r7777,r7778,r7779,r7780,r7781,r7782,r7783,r7784,r7785,r7786,r7787,r7788,r7789,r7790,r7791,r7792,r7793,r7794,r7795,r7796,r7797,r7798,r7799,r77100,r77101,r77102,r77103,r77104,r77105,r77106,r77107,r77108,r77109,r77110,r77111,r77112,r77113,r77114,r77115,r77116,r77117,r77118,r77119,r77120,r77121,r77122,r77123,r77124,r77125,r77126,r77127,r77128,r77129,r77130,r77131,r77132,r77133,r77134,r77135,r77136,r77137,r77138,r77139,r77140,r77141,r77142,r77143,r77144,r77145,r77146,r77147,r77148,r77149,r77150,r77151,r77152,r77153,r77154,r77155,r77156,r77157,r77158,r77159,r77160,r77161,r77162,r77163,r77164,r77165,r77166,r77167,r77168,r77169,r77170,r77171,r77172,r77173,r77174,r77175,r77176,r77177,r77178,r77179,r77180,r77181,r77182,r77183,r77184,r77185,r77186,r77187,r77188,r77189,r77190,r77191,r77192,r77193,0,0,0,0,0,0,0
z781,z782,z783,z784,z785,,,,,,,,,,,,r7817,r7818,r7819,r7820,r7821,r7822,r7823,r7824,r7825,r7826,r7827,r7828,r7829,r7830,r7831,r7832,r7833,r7834,r7835,r7836,r7837,r7838,r7839,r7840,r7841,r7842,r7843,r7844,r7845,r7846,r7847,r7848,r7849,r7850,r7851,r7852,r7853,r7854,r7855,r7856,r7857,r7858,r7859,r7860,r7861,r7862,r7863,r7864,r7865,r7866,r7867,r7868,r7869,r7870,r7871,r7872,r7873,r7874,r7875,r7876,r7877,r7878,r7879,r7880,r7881,r7882,r7883,r7884,r7885,r7886,r7887,r7888,r7889,r7890,r7891,r7892,r7893,r7894,r7895,r7896,r7897,r7898,r7899,r78100,r78101,r78102,r78103,r78104,r78105,r78106,r78107,r78108,r78109,r78110,r78111,r78112,r78113,r78114,r78115,r78116,r78117,r78118,r78119,r78120,r78121,r78122,r78123,r78124,r78125,r78126,r78127,r78128,r78129,r78130,r78131,r78132,r78133,r78134,r78135,r78136,r78137,r78138,r78139,r78140,r78141,r78142,r78143,r78144,r78145,r78146,r78147,r78148,r78149,r78150,r78151,r78152,r78153,r78154,r78155,r78156,r78157,r78158,r78159,r78160,r78161,r78162,r78163,r78164,r78165,r78166,r78167,r78168,r78169,r78170,r78171,r78172,r78173,r78174,r78175,r78176,r78177,r78178,r78179,r78180,r78181,r78182,r78183,r78184,r78185,r78186,r78187,r78188,r78189,r78190,r78191,r78192,r78193,0,0,0,0,0,0,0
z791,z792,z793,z794,z795,,,,,,,,,,,,r7917,r7918,r7919,r7920,r7921,r7922,r7923,r7924,r7925,r7926,r7927,r7928,r7929,r7930,r7931,r7932,r7933,r7934,r7935,r7936,r7937,r7938,r7939,r7940,r7941,r7942,r7943,r7944,r7945,r7946,r7947,r7948,r7949,r7950,r7951,r7952,r7953,r7954,r7955,r7956,r7957,r7958,r7959,r7960,r7961,r7962,r7963,r7964,r7965,r7966,r7967,r7968,r7969,r7970,r7971,r7972,r7973,r7974,r7975,r7976,r7977,r7978,r7979,r7980,r7981,r7982,r7983,r7984,r7985,r7986,r7987,r7988,r7989,r7990,r7991,r7992,r7993,r7994,r7995,r7996,r7997,r7998,r7999,r79100,r79101,r79102,r79103,r79104,r79105,r79106,r79107,r79108,r79109,r79110,r79111,r79112,r79113,r79114,r79115,r79116,r79117,r79118,r79119,r79120,r79121,r79122,r79123,r79124,r79125,r79126,r79127,r79128,r79129,r79130,r79131,r79132,r79133,r79134,r79135,r79136,r79137,r79138,r79139,r79140,r79141,r79142,r79143,r79144,r79145,r79146,r79147,r79148,r79149,r79150,r79151,r79152,r79153,r79154,r79155,r79156,r79157,r79158,r79159,r79160,r79161,r79162,r79163,r79164,r79165,r79166,r79167,r79168,r79169,r79170,r79171,r79172,r79173,r79174,r79175,r79176,r79177,r79178,r79179,r79180,r79181,r79182,r79183,r79184,r79185,r79186,r79187,r79188,r79189,r79190,r79191,r79192,r79193,0,0,0,0,0,0,0
z801,z802,z803,z804,z805,,,,,,,,,,,,r8017,r8018,r8019,r8020,r8021,r8022,r8023,r8024,r8025,r8026,r8027,r8028,r8029,r8030,r8031,r8032,r8033,r8034,r8035,r8036,r8037,r8038,r8039,r8040,r8041,r8042,r8043,r8044,r8045,r8046,r8047,r8048,r8049,r8050,r8051,r8052,r8053,r8054,r8055,r8056,r8057,r8058,r8059,r8060,r8061,r8062,r8063,r8064,r8065,r8066,r8067,r8068,r8069,r8070,r8071,r8072,r8073,r8074,r8075,r8076,r8077,r8078,r8079,r8080,r8081,r8082,r8083,r8084,r8085,r8086,r8087,r8088,r8089,r8090,r8091,r8092,r8093,r8094,r8095,r8096,r8097,r8098,r8099,r80100,r80101,r80102,r80103,r80104,r80105,r80106,r80107,r80108,r80109,r80110,r80111,r80112,r80113,r80114,r80115,r80116,r80117,r80118,r80119,r80120,r80121,r80122,r80123,r80124,r80125,r80126,r80127,r80128,r80129,r80130,r80131,r80132,r80133,r80134,r80135,r80136,r80137,r80138,r80139,r80140,r80141,r80142,r80143,r80144,r80145,r80146,r80147,r80148,r80149,r80150,r80151,r80152,r80153,r80154,r80155,r80156,r80157,r80158,r80159,r80160,r80161,r80162,r80163,r80164,r80165,r80166,r80167,r80168,r80169,r80170,r80171,r80172,r80173,r80174,r80175,r80176,r80177,r80178,r80179,r80180,r80181,r80182,r80183,r80184,r80185,r80186,r80187,r80188,r80189,r80190,r80191,r80192,r80193,0,0,0,0,0,0,0
z811,z812,z813,z814,z815,,,,,,,,,,,,r8117,r8118,r8119,r8120,r8121,r8122,r8123,r8124,r8125,r8126,r8127,r8128,r8129,r8130,r8131,r8132,r8133,r8134,r8135,r8136,r8137,r8138,r8139,r8140,r8141,r8142,r8143,r8144,r8145,r8146,r8147,r8148,r8149,r8150,r8151,r8152,r8153,r8154,r8155,r8156,r8157,r8158,r8159,r8160,r8161,r8162,r8163,r8164,r8165,r8166,r8167,r8168,r8169,r8170,r8171,r8172,r8173,r8174,r8175,r8176,r8177,r8178,r8179,r8180,r8181,r8182,r8183,r8184,r8185,r8186,r8187,r8188,r8189,r8190,r8191,r8192,r8193,r8194,r8195,r8196,r8197,r8198,r8199,r81100,r81101,r81102,r81103,r81104,r81105,r81106,r81107,r81108,r81109,r81110,r81111,r81112,r81113,r81114,r81115,r81116,r81117,r81118,r81119,r81120,r81121,r81122,r81123,r81124,r81125,r81126,r81127,r81128,r81129,r81130,r81131,r81132,r81133,r81134,r81135,r81136,r81137,r81138,r81139,r81140,r81141,r81142,r81143,r81144,r81145,r81146,r81147,r81148,r81149,r81150,r81151,r81152,r81153,r81154,r81155,r81156,r81157,r81158,r81159,r81160,r81161,r81162,r81163,r81164,r81165,r81166,r81167,r81168,r81169,r81170,r81171,r81172,r81173,r81174,r81175,r81176,r81177,r81178,r81179,r81180,r81181,r81182,r81183,r81184,r81185,r81186,r81187,r81188,r81189,r81190,r81191,r81192,r81193,0,0,0,0,0,0,0
z821,z822,z823,z824,z825,,,,,,,,,,,,r8217,r8218,r8219,r8220,r8221,r8222,r8223,r8224,r8225,r8226,r8227,r8228,r8229,r8230,r8231,r8232,r8233,r8234,r8235,r8236,r8237,r8238,r8239,r8240,r8241,r8242,r8243,r8244,r8245,r8246,r8247,r8248,r8249,r8250,r8251,r8252,r8253,r8254,r8255,r8256,r8257,r8258,r8259,r8260,r8261,r8262,r8263,r8264,r8265,r8266,r8267,r8268,r8269,r8270,r8271,r8272,r8273,r8274,r8275,r8276,r8277,r8278,r8279,r8280,r8281,r8282,r8283,r8284,r8285,r8286,r8287,r8288,r8289,r8290,r8291,r8292,r8293,r8294,r8295,r8296,r8297,r8298,r8299,r82100,r82101,r82102,r82103,r82104,r82105,r82106,r82107,r82108,r82109,r82110,r82111,r82112,r82113,r82114,r82115,r82116,r82117,r82118,r82119,r82120,r82121,r82122,r82123,r82124,r82125,r82126,r82127,r82128,r82129,r82130,r82131,r82132,r82133,r82134,r82135,r82136,r82137,r82138,r82139,r82140,r82141,r82142,r82143,r82144,r82145,r82146,r82147,r82148,r82149,r82150,r82151,r82152,r82153,r82154,r82155,r82156,r82157,r82158,r82159,r82160,r82161,r82162,r82163,r82164,r82165,r82166,r82167,r82168,r82169,r82170,r82171,r82172,r82173,r82174,r82175,r82176,r82177,r82178,r82179,r82180,r82181,r82182,r82183,r82184,r82185,r82186,r82187,r82188,r82189,r82190,r82191,r82192,r82193,0,0,0,0,0,0,0
z831,z832,z833,z834,z835,,,,,,,,,,,,r8317,r8318,r8319,r8320,r8321,r8322,r8323,r8324,r8325,r8326,r8327,r8328,r8329,r8330,r8331,r8332,r8333,r8334,r8335,r8336,r8337,r8338,r8339,r8340,r8341,r8342,r8343,r8344,r8345,r8346,r8347,r8348,r8349,r8350,r8351,r8352,r8353,r8354,r8355,r8356,r8357,r8358,r8359,r8360,r8361,r8362,r8363,r8364,r8365,r8366,r8367,r8368,r8369,r8370,r8371,r8372,r8373,r8374,r8375,r8376,r8377,r8378,r8379,r8380,r8381,r8382,r8383,r8384,r8385,r8386,r8387,r8388,r8389,r8390,r8391,r8392,r8393,r8394,r8395,r8396,r8397,r8398,r8399,r83100,r83101,r83102,r83103,r83104,r83105,r83106,r83107,r83108,r83109,r83110,r83111,r83112,r83113,r83114,r83115,r83116,r83117,r83118,r83119,r83120,r83121,r83122,r83123,r83124,r83125,r83126,r83127,r83128,r83129,r83130,r83131,r83132,r83133,r83134,r83135,r83136,r83137,r83138,r83139,r83140,r83141,r83142,r83143,r83144,r83145,r83146,r83147,r83148,r83149,r83150,r83151,r83152,r83153,r83154,r83155,r83156,r83157,r83158,r83159,r83160,r83161,r83162,r83163,r83164,r83165,r83166,r83167,r83168,r83169,r83170,r83171,r83172,r83173,r83174,r83175,r83176,r83177,r83178,r83179,r83180,r83181,r83182,r83183,r83184,r83185,r83186,r83187,r83188,r83189,r83190,r83191,r83192,r83193,0,0,0,0,0,0,0
z841,z842,z843,z844,z845,,,,,,,,,,,,r8417,r8418,r8419,r8420,r8421,r8422,r8423,r8424,r8425,r8426,r8427,r8428,r8429,r8430,r8431,r8432,r8433,r8434,r8435,r8436,r8437,r8438,r8439,r8440,r8441,r8442,r8443,r8444,r8445,r8446,r8447,r8448,r8449,r8450,r8451,r8452,r8453,r8454,r8455,r8456,r8457,r8458,r8459,r8460,r8461,r8462,r8463,r8464,r8465,r8466,r8467,r8468,r8469,r8470,r8471,r8472,r8473,r8474,r8475,r8476,r8477,r8478,r8479,r8480,r8481,r8482,r8483,r8484,r8485,r8486,r8487,r8488,r8489,r8490,r8491,r8492,r8493,r8494,r8495,r8496,r8497,r8498,r8499,r84100,r84101,r84102,r84103,r84104,r84105,r84106,r84107,r84108,r84109,r84110,r84111,r84112,r84113,r84114,r84115,r84116,r84117,r84118,r84119,r84120,r84121,r84122,r84123,r84124,r84125,r84126,r84127,r84128,r84129,r84130,r84131,r84132,r84133,r84134,r84135,r84136,r84137,r84138,r84139,r84140,r84141,r84142,r84143,r84144,r84145,r84146,r84147,r84148,r84149,r84150,r84151,r84152,r84153,r84154,r84155,r84156,r84157,r84158,r84159,r84160,r84161,r84162,r84163,r84164,r84165,r84166,r84167,r84168,r84169,r84170,r84171,r84172,r84173,r84174,r84175,r84176,r84177,r84178,r84179,r84180,r84181,r84182,r84183,r84184,r84185,r84186,r84187,r84188,r84189,r84190,r84191,r84192,r84193,0,0,0,0,0,0,0
z851,z852,z853,z854,z855,,,,,,,,,,,,r8517,r8518,r8519,r8520,r8521,r8522,r8523,r8524,r8525,r8526,r8527,r8528,r8529,r8530,r8531,r8532,r8533,r8534,r8535,r8536,r8537,r8538,r8539,r8540,r8541,r8542,r8543,r8544,r8545,r8546,r8547,r8548,r8549,r8550,r8551,r8552,r8553,r8554,r8555,r8556,r8557,r8558,r8559,r8560,r8561,r8562,r8563,r8564,r8565,r8566,r8567,r8568,r8569,r8570,r8571,r8572,r8573,r8574,r8575,r8576,r8577,r8578,r8579,r8580,r8581,r8582,r8583,r8584,r8585,r8586,r8587,r8588,r8589,r8590,r8591,r8592,r8593,r8594,r8595,r8596,r8597,r8598,r8599,r85100,r85101,r85102,r85103,r85104,r85105,r85106,r85107,r85108,r85109,r85110,r85111,r85112,r85113,r85114,r85115,r85116,r85117,r85118,r85119,r85120,r85121,r85122,r85123,r85124,r85125,r85126,r85127,r85128,r85129,r85130,r85131,r85132,r85133,r85134,r85135,r85136,r85137,r85138,r85139,r85140,r85141,r85142,r85143,r85144,r85145,r85146,r85147,r85148,r85149,r85150,r85151,r85152,r85153,r85154,r85155,r85156,r85157,r85158,r85159,r85160,r85161,r85162,r85163,r85164,r85165,r85166,r85167,r85168,r85169,r85170,r85171,r85172,r85173,r85174,r85175,r85176,r85177,r85178,r85179,r85180,r85181,r85182,r85183,r85184,r85185,r85186,r85187,r85188,r85189,r85190,r85191,r85192,r85193,0,0,0,0,0,0,0
z861,z862,z863,z864,z865,,,,,,,,,,,,r8617,r8618,r8619,r8620,r8621,r8622,r8623,r8624,r8625,r8626,r8627,r8628,r8629,r8630,r8631,r8632,r8633,r8634,r8635,r8636,r8637,r8638,r8639,r8640,r8641,r8642,r8643,r8644,r8645,r8646,r8647,r8648,r8649,r8650,r8651,r8652,r8653,r8654,r8655,r8656,r8657,r8658,r8659,r8660,r8661,r8662,r8663,r8664,r8665,r8666,r8667,r8668,r8669,r8670,r8671,r8672,r8673,r8674,r8675,r8676,r8677,r8678,r8679,r8680,r8681,r8682,r8683,r8684,r8685,r8686,r8687,r8688,r8689,r8690,r8691,r8692,r8693,r8694,r8695,r8696,r8697,r8698,r8699,r86100,r86101,r86102,r86103,r86104,r86105,r86106,r86107,r86108,r86109,r86110,r86111,r86112,r86113,r86114,r86115,r86116,r86117,r86118,r86119,r86120,r86121,r86122,r86123,r86124,r86125,r86126,r86127,r86128,r86129,r86130,r86131,r86132,r86133,r86134,r86135,r86136,r86137,r86138,r86139,r86140,r86141,r86142,r86143,r86144,r86145,r86146,r86147,r86148,r86149,r86150,r86151,r86152,r86153,r86154,r86155,r86156,r86157,r86158,r86159,r86160,r86161,r86162,r86163,r86164,r86165,r86166,r86167,r86168,r86169,r86170,r86171,r86172,r86173,r86174,r86175,r86176,r86177,r86178,r86179,r86180,r86181,r86182,r86183,r86184,r86185,r86186,r86187,r86188,r86189,r86190,r86191,r86192,r86193,0,0,0,0,0,0,0
z871,z872,z873,z874,z875,,,,,,,,,,,,r8717,r8718,r8719,r8720,r8721,r8722,r8723,r8724,r8725,r8726,r8727,r8728,r8729,r8730,r8731,r8732,r8733,r8734,r8735,r8736,r8737,r8738,r8739,r8740,r8741,r8742,r8743,r8744,r8745,r8746,r8747,r8748,r8749,r8750,r8751,r8752,r8753,r8754,r8755,r8756,r8757,r8758,r8759,r8760,r8761,r8762,r8763,r8764,r8765,r8766,r8767,r8768,r8769,r8770,r8771,r8772,r8773,r8774,r8775,r8776,r8777,r8778,r8779,r8780,r8781,r8782,r8783,r8784,r8785,r8786,r8787,r8788,r8789,r8790,r8791,r8792,r8793,r8794,r8795,r8796,r8797,r8798,r8799,r87100,r87101,r87102,r87103,r87104,r87105,r87106,r87107,r87108,r87109,r87110,r87111,r87112,r87113,r87114,r87115,r87116,r87117,r87118,r87119,r87120,r87121,r87122,r87123,r87124,r87125,r87126,r87127,r87128,r87129,r87130,r87131,r87132,r87133,r87134,r87135,r87136,r87137,r87138,r87139,r87140,r87141,r87142,r87143,r87144,r87145,r87146,r87147,r87148,r87149,r87150,r87151,r87152,r87153,r87154,r87155,r87156,r87157,r87158,r87159,r87160,r87161,r87162,r87163,r87164,r87165,r87166,r87167,r87168,r87169,r87170,r87171,r87172,r87173,r87174,r87175,r87176,r87177,r87178,r87179,r87180,r87181,r87182,r87183,r87184,r87185,r87186,r87187,r87188,r87189,r87190,r87191,r87192,r87193,0,0,0,0,0,0,0
z881,z882,z883,z884,z885,,,,,,,,,,,,r8817,r8818,r8819,r8820,r8821,r8822,r8823,r8824,r8825,r8826,r8827,r8828,r8829,r8830,r8831,r8832,r8833,r8834,r8835,r8836,r8837,r8838,r8839,r8840,r8841,r8842,r8843,r8844,r8845,r8846,r8847,r8848,r8849,r8850,r8851,r8852,r8853,r8854,r8855,r8856,r8857,r8858,r8859,r8860,r8861,r8862,r8863,r8864,r8865,r8866,r8867,r8868,r8869,r8870,r8871,r8872,r8873,r8874,r8875,r8876,r8877,r8878,r8879,r8880,r8881,r8882,r8883,r8884,r8885,r8886,r8887,r8888,r8889,r8890,r8891,r8892,r8893,r8894,r8895,r8896,r8897,r8898,r8899,r88100,r88101,r88102,r88103,r88104,r88105,r88106,r88107,r88108,r88109,r88110,r88111,r88112,r88113,r88114,r88115,r88116,r88117,r88118,r88119,r88120,r88121,r88122,r88123,r88124,r88125,r88126,r88127,r88128,r88129,r88130,r88131,r88132,r88133,r88134,r88135,r88136,r88137,r88138,r88139,r88140,r88141,r88142,r88143,r88144,r88145,r88146,r88147,r88148,r88149,r88150,r88151,r88152,r88153,r88154,r88155,r88156,r88157,r88158,r88159,r88160,r88161,r88162,r88163,r88164,r88165,r88166,r88167,r88168,r88169,r88170,r88171,r88172,r88173,r88174,r88175,r88176,r88177,r88178,r88179,r88180,r88181,r88182,r88183,r88184,r88185,r88186,r88187,r88188,r88189,r88190,r88191,r88192,r88193,0,0,0,0,0,0,0
z891,z892,z893,z894,z895,,,,,,,,,,,,r8917,r8918,r8919,r8920,r8921,r8922,r8923,r8924,r8925,r8926,r8927,r8928,r8929,r8930,r8931,r8932,r8933,r8934,r8935,r8936,r8937,r8938,r8939,r8940,r8941,r8942,r8943,r8944,r8945,r8946,r8947,r8948,r8949,r8950,r8951,r8952,r8953,r8954,r8955,r8956,r8957,r8958,r8959,r8960,r8961,r8962,r8963,r8964,r8965,r8966,r8967,r8968,r8969,r8970,r8971,r8972,r8973,r8974,r8975,r8976,r8977,r8978,r8979,r8980,r8981,r8982,r8983,r8984,r8985,r8986,r8987,r8988,r8989,r8990,r8991,r8992,r8993,r8994,r8995,r8996,r8997,r8998,r8999,r89100,r89101,r89102,r89103,r89104,r89105,r89106,r89107,r89108,r89109,r89110,r89111,r89112,r89113,r89114,r89115,r89116,r89117,r89118,r89119,r89120,r89121,r89122,r89123,r89124,r89125,r89126,r89127,r89128,r89129,r89130,r89131,r89132,r89133,r89134,r89135,r89136,r89137,r89138,r89139,r89140,r89141,r89142,r89143,r89144,r89145,r89146,r89147,r89148,r89149,r89150,r89151,r89152,r89153,r89154,r89155,r89156,r89157,r89158,r89159,r89160,r89161,r89162,r89163,r89164,r89165,r89166,r89167,r89168,r89169,r89170,r89171,r89172,r89173,r89174,r89175,r89176,r89177,r89178,r89179,r89180,r89181,r89182,r89183,r89184,r89185,r89186,r89187,r89188,r89189,r89190,r89191,r89192,r89193,0,0,0,0,0,0,0
z901,z902,z903,z904,z905,,,,,,,,,,,,r9017,r9018,r9019,r9020,r9021,r9022,r9023,r9024,r9025,r9026,r9027,r9028,r9029,r9030,r9031,r9032,r9033,r9034,r9035,r9036,r9037,r9038,r9039,r9040,r9041,r9042,r9043,r9044,r9045,r9046,r9047,r9048,r9049,r9050,r9051,r9052,r9053,r9054,r9055,r9056,r9057,r9058,r9059,r9060,r9061,r9062,r9063,r9064,r9065,r9066,r9067,r9068,r9069,r9070,r9071,r9072,r9073,r9074,r9075,r9076,r9077,r9078,r9079,r9080,r9081,r9082,r9083,r9084,r9085,r9086,r9087,r9088,r9089,r9090,r9091,r9092,r9093,r9094,r9095,r9096,r9097,r9098,r9099,r90100,r90101,r90102,r90103,r90104,r90105,r90106,r90107,r90108,r90109,r90110,r90111,r90112,r90113,r90114,r90115,r90116,r90117,r90118,r90119,r90120,r90121,r90122,r90123,r90124,r90125,r90126,r90127,r90128,r90129,r90130,r90131,r90132,r90133,r90134,r90135,r90136,r90137,r90138,r90139,r90140,r90141,r90142,r90143,r90144,r90145,r90146,r90147,r90148,r90149,r90150,r90151,r90152,r90153,r90154,r90155,r90156,r90157,r90158,r90159,r90160,r90161,r90162,r90163,r90164,r90165,r90166,r90167,r90168,r90169,r90170,r90171,r90172,r90173,r90174,r90175,r90176,r90177,r90178,r90179,r90180,r90181,r90182,r90183,r90184,r90185,r90186,r90187,r90188,r90189,r90190,r90191,r90192,r90193,0,0,0,0,0,0,0
z911,z912,z913,z914,z915,,,,,,,,,,,,r9117,r9118,r9119,r9120,r9121,r9122,r9123,r9124,r9125,r9126,r9127,r9128,r9129,r9130,r9131,r9132,r9133,r9134,r9135,r9136,r9137,r9138,r9139,r9140,r9141,r9142,r9143,r9144,r9145,r9146,r9147,r9148,r9149,r9150,r9151,r9152,r9153,r9154,r9155,r9156,r9157,r9158,r9159,r9160,r9161,r9162,r9163,r9164,r9165,r9166,r9167,r9168,r9169,r9170,r9171,r9172,r9173,r9174,r9175,r9176,r9177,r9178,r9179,r9180,r9181,r9182,r9183,r9184,r9185,r9186,r9187,r9188,r9189,r9190,r9191,r9192,r9193,r9194,r9195,r9196,r9197,r9198,r9199,r91100,r91101,r91102,r91103,r91104,r91105,r91106,r91107,r91108,r91109,r91110,r91111,r91112,r91113,r91114,r91115,r91116,r91117,r91118,r91119,r91120,r91121,r91122,r91123,r91124,r91125,r91126,r91127,r91128,r91129,r91130,r91131,r91132,r91133,r91134,r91135,r91136,r91137,r91138,r91139,r91140,r91141,r91142,r91143,r91144,r91145,r91146,r91147,r91148,r91149,r91150,r91151,r91152,r91153,r91154,r91155,r91156,r91157,r91158,r91159,r91160,r91161,r91162,r91163,r91164,r91165,r91166,r91167,r91168,r91169,r91170,r91171,r91172,r91173,r91174,r91175,r91176,r91177,r91178,r91179,r91180,r91181,r91182,r91183,r91184,r91185,r91186,r91187,r91188,r91189,r91190,r91191,r91192,r91193,0,0,0,0,0,0,0
z921,z922,z923,z924,z925,,,,,,,,,,,,r9217,r9218,r9219,r9220,r9221,r9222,r9223,r9224,r9225,r9226,r9227,r9228,r9229,r9230,r9231,r9232,r9233,r9234,r9235,r9236,r9237,r9238,r9239,r9240,r9241,r9242,r9243,r9244,r9245,r9246,r9247,r9248,r9249,r9250,r9251,r9252,r9253,r9254,r9255,r9256,r9257,r9258,r9259,r9260,r9261,r9262,r9263,r9264,r9265,r9266,r9267,r9268,r9269,r9270,r9271,r9272,r9273,r9274,r9275,r9276,r9277,r9278,r9279,r9280,r9281,r9282,r9283,r9284,r9285,r9286,r9287,r9288,r9289,r9290,r9291,r9292,r9293,r9294,r9295,r9296,r9297,r9298,r9299,r92100,r92101,r92102,r92103,r92104,r92105,r92106,r92107,r92108,r92109,r92110,r92111,r92112,r92113,r92114,r92115,r92116,r92117,r92118,r92119,r92120,r92121,r92122,r92123,r92124,r92125,r92126,r92127,r92128,r92129,r92130,r92131,r92132,r92133,r92134,r92135,r92136,r92137,r92138,r92139,r92140,r92141,r92142,r92143,r92144,r92145,r92146,r92147,r92148,r92149,r92150,r92151,r92152,r92153,r92154,r92155,r92156,r92157,r92158,r92159,r92160,r92161,r92162,r92163,r92164,r92165,r92166,r92167,r92168,r92169,r92170,r92171,r92172,r92173,r92174,r92175,r92176,r92177,r92178,r92179,r92180,r92181,r92182,r92183,r92184,r92185,r92186,r92187,r92188,r92189,r92190,r92191,r92192,r92193,0,0,0,0,0,0,0
z931,z932,z933,z934,z935,,,,,,,,,,,,r9317,r9318,r9319,r9320,r9321,r9322,r9323,r9324,r9325,r9326,r9327,r9328,r9329,r9330,r9331,r9332,r9333,r9334,r9335,r9336,r9337,r9338,r9339,r9340,r9341,r9342,r9343,r9344,r9345,r9346,r9347,r9348,r9349,r9350,r9351,r9352,r9353,r9354,r9355,r9356,r9357,r9358,r9359,r9360,r9361,r9362,r9363,r9364,r9365,r9366,r9367,r9368,r9369,r9370,r9371,r9372,r9373,r9374,r9375,r9376,r9377,r9378,r9379,r9380,r9381,r9382,r9383,r9384,r9385,r9386,r9387,r9388,r9389,r9390,r9391,r9392,r9393,r9394,r9395,r9396,r9397,r9398,r9399,r93100,r93101,r93102,r93103,r93104,r93105,r93106,r93107,r93108,r93109,r93110,r93111,r93112,r93113,r93114,r93115,r93116,r93117,r93118,r93119,r93120,r93121,r93122,r93123,r93124,r93125,r93126,r93127,r93128,r93129,r93130,r93131,r93132,r93133,r93134,r93135,r93136,r93137,r93138,r93139,r93140,r93141,r93142,r93143,r93144,r93145,r93146,r93147,r93148,r93149,r93150,r93151,r93152,r93153,r93154,r93155,r93156,r93157,r93158,r93159,r93160,r93161,r93162,r93163,r93164,r93165,r93166,r93167,r93168,r93169,r93170,r93171,r93172,r93173,r93174,r93175,r93176,r93177,r93178,r93179,r93180,r93181,r93182,r93183,r93184,r93185,r93186,r93187,r93188,r93189,r93190,r93191,r93192,r93193,0,0,0,0,0,0,0
z941,z942,z943,z944,z945,,,,,,,,,,,,r9417,r9418,r9419,r9420,r9421,r9422,r9423,r9424,r9425,r9426,r9427,r9428,r9429,r9430,r9431,r9432,r9433,r9434,r9435,r9436,r9437,r9438,r9439,r9440,r9441,r9442,r9443,r9444,r9445,r9446,r9447,r9448,r9449,r9450,r9451,r9452,r9453,r9454,r9455,r9456,r9457,r9458,r9459,r9460,r9461,r9462,r9463,r9464,r9465,r9466,r9467,r9468,r9469,r9470,r9471,r9472,r9473,r9474,r9475,r9476,r9477,r9478,r9479,r9480,r9481,r9482,r9483,r9484,r9485,r9486,r9487,r9488,r9489,r9490,r9491,r9492,r9493,r9494,r9495,r9496,r9497,r9498,r9499,r94100,r94101,r94102,r94103,r94104,r94105,r94106,r94107,r94108,r94109,r94110,r94111,r94112,r94113,r94114,r94115,r94116,r94117,r94118,r94119,r94120,r94121,r94122,r94123,r94124,r94125,r94126,r94127,r94128,r94129,r94130,r94131,r94132,r94133,r94134,r94135,r94136,r94137,r94138,r94139,r94140,r94141,r94142,r94143,r94144,r94145,r94146,r94147,r94148,r94149,r94150,r94151,r94152,r94153,r94154,r94155,r94156,r94157,r94158,r94159,r94160,r94161,r94162,r94163,r94164,r94165,r94166,r94167,r94168,r94169,r94170,r94171,r94172,r94173,r94174,r94175,r94176,r94177,r94178,r94179,r94180,r94181,r94182,r94183,r94184,r94185,r94186,r94187,r94188,r94189,r94190,r94191,r94192,r94193,0,0,0,0,0,0,0
